8.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|61|1|1
8.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|62|1|1
8.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|62|1|1
8.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|63|1|1
8.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|63|1|1
8.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|64|1|1
8.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|64|1|1
8.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|65|1|1
8.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|65|1|1
8.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|66|1|1
8.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|66|1|1
8.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|67|1|1
8.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|67|1|1
8.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|68|1|1
8.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|68|1|1
9.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|69|1|1
9.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|69|1|1
9.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|70|1|1
9.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|70|1|1
9.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|71|1|1
9.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|71|1|1
9.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|72|1|1
9.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|72|1|1
9.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|73|1|1
9.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|73|1|1
9.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|74|1|1
9.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|74|1|1
9.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|75|1|1
9.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|75|1|1
9.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|76|1|1
9.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|76|1|1
9.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|77|1|1
9.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|77|1|1
9.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|78|1|1
9.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|78|1|1
